Mon Jul 20 03:10:43 +0000 2015	JaclynnePutney ∞	jaclynne_wasted	622966838851272704	null	null
Mon Jul 20 03:12:43 +0000 2015	OGTeenMom	mamajo76	622967342780125186	null	null
Mon Jul 20 03:13:50 +0000 2015	EKU Sargent Sarcasm	EKUSarcasm	622967623957942272	null	null
Mon Jul 20 03:13:52 +0000 2015	Karen L	ishadow1	622967632489246720	null	null
Mon Jul 20 05:15:20 CEST 2015	Bea ?	iambeaoremor24	622968003198464005	null	null [par]
Mon Jul 20 03:15:27 +0000 2015	Kelsey Meyer	IAmTheFun1	622968032831213568	null	null
Mon Jul 20 03:18:49 +0000 2015	B	brittleu	622968878247878657	null	null
Mon Jul 20 03:19:01 +0000 2015	Mommy Banter	MommyBanter	622968927363141633	null	null
Mon Jul 20 03:26:11 +0000 2015	JWagnerBlade	jwagnerblade	622970732453232640	null	null
Mon Jul 20 03:31:47 +0000 2015	Isabella Harper	bobella31	622972141584166912	null	null
Mon Jul 20 03:33:42 +0000 2015	Karrah	Karrahmello	622972625736699904	null	null
Mon Jul 20 03:34:27 +0000 2015	M Jennings	jenningsmc	622972811485642752	null	null
Mon Jul 20 03:38:00 +0000 2015	Bigphin Orca	BigphinOrca	622973707926011904	null	null
Mon Jul 20 03:38:03 +0000 2015	happy shitpile emoji	smaugizard	622973717740670976	null	null
Mon Jul 20 03:40:54 +0000 2015	Bhavnit Gill	Pithay1997	622974437361500160	null	null
Mon Jul 20 03:42:11 +0000 2015	7th Ward Woman	stl7thward	622974759312056320	null	null
Mon Jul 20 03:42:53 +0000 2015	Shannon	ShannonCharlto1	622974934378246145	null	null
Mon Jul 20 03:52:58 +0000 2015	Shannon	playpanic	622977473039368192	null	null
Mon Jul 20 03:56:45 +0000 2015	Ben D'Aguilar	OfficialBenD_44	622978423166668800	null	null
Mon Jul 20 03:59:29 +0000 2015	Baseball and More	Baseball_More	622979112282382336	null	null
Mon Jul 20 03:59:44 +0000 2015	Michael Thomas	MTjr_15	622979175952052224	null	null
Mon Jul 20 04:01:07 +0000 2015	Robert Cullen	digitalsuffolk	622979521583685632	null	null
Mon Jul 20 04:05:55 +0000 2015	Katia	katiaamariano	622980732005318658	null	null
Mon Jul 20 04:07:28 +0000 2015	Jaclynn Magnuson 	Shortayy16	622981123606380544	null	null
Mon Jul 20 06:11:32 CEST 2015	Nooresh Merani	nooreshtech	622982147205263360	null	null [par]
Mon Jul 20 04:14:06 +0000 2015	Lorin E. Fields Jr.	thenakedsociety	622982790569570304	null	null
Mon Jul 20 04:14:31 +0000 2015	Caleb Price	CalebsTheName	622982894005452800	null	null
